Index	 Radius (earth)	 P (GPa)	 M (earth)	 Density (g cm^-3)	 T (K)	 Phase
247	 0.002415845475672395	 494.6861179797206	 3.820231179808624e-08	 14.88858033449068	 6306.101402056109	 Fe hcp (Smith)
248	 0.002464402687652016	 494.6858192902685	 4.055245672056795e-08	 14.88857803277174	 6306.10023363046	 Fe hcp (Smith)
249	 0.00251393587395159	 494.6855084732279	 4.304717863210948e-08	 14.88857563759603	 6306.099017763044	 Fe hcp (Smith)
250	 0.002564464651333867	 494.6851850361884	 4.569537166121353e-08	 14.88857314516891	 6306.097752527559	 Fe hcp (Smith)
251	 0.002616009030606109	 494.6848484667485	 4.850647707331753e-08	 14.88857055154168	 6306.096435919495	 Fe hcp (Smith)
252	 0.002668589424823991	 494.6844982317016	 5.149051694373156e-08	 14.88856785260529	 6306.095065852948	 Fe hcp (Smith)
253	 0.002722226657277197	 494.6841337761929	 5.465812988207552e-08	 14.88856504408386	 6306.093640157322	 Fe hcp (Smith)
254	 0.002776941969913818	 494.6837545228383	 5.802060897064483e-08	 14.88856212152788	 6306.09215657388	 Fe hcp (Smith)
255	 0.002832757031781272	 494.6833598708101	 6.158994202888242e-08	 14.88855908030718	 6306.09061275217	 Fe hcp (Smith)
256	 0.002889693947173875	 494.6829491948882	 6.537885432384016e-08	 14.88855591560359	 6306.089006246309	 Fe hcp (Smith)
257	 0.00294777526462943	 494.6825218444675	 6.940085395059274e-08	 14.88855262240333	 6306.0873345111	 Fe hcp (Smith)
258	 0.003007023986318146	 494.6820771425245	 7.367028002310229e-08	 14.888549195489	 6306.085594897993	 Fe hcp (Smith)
259	 0.003067463576377092	 494.6816143845504	 7.820235374135428e-08	 14.88854562943138	 6306.083784650902	 Fe hcp (Smith)
260	 0.003129117970662506	 494.6811328374313	 8.301323268782483e-08	 14.8885419185808	 6306.081900901831	 Fe hcp (Smith)
261	 0.00319201158611546	 494.6806317382882	 8.812006842292446e-08	 14.88853805705819	 6306.07994066633	 Fe hcp (Smith)
262	 0.003256169330351005	 494.680110293269	 9.354106762473625e-08	 14.88853403874579	 6306.077900838772	 Fe hcp (Smith)
263	 0.003321616611817562	 494.6795676762887	 9.929555702228379e-08	 14.8885298572774	 6306.075778187419	 Fe hcp (Smith)
264	 0.003388379349811579	 494.6790030277207	 1.054040522959695e-07	 14.88852550602834	 6306.073569349308	 Fe hcp (Smith)
265	 0.003456483984084238	 494.6784154530413	 1.11888331156661e-07	 14.88852097810497	 6306.071270824938	 Fe hcp (Smith)
266	 0.00352595748599112	 494.6778040214065	 1.187715110439388e-07	 14.88851626633373	 6306.068878972706	 Fe hcp (Smith)
267	 0.003596827369254632	 494.6771677641772	 1.260781315530813e-07	 14.88851136324976	 6306.066390003136	 Fe hcp (Smith)
268	 0.003669121700471635	 494.6765056733878	 1.338342418830095e-07	 14.88850626108512	 6306.063799972885	 Fe hcp (Smith)
269	 0.003742869110239965	 494.6758167001497	 1.42067493701788e-07	 14.88850095175647	 6306.061104778495	 Fe hcp (Smith)
270	 0.003818098804895292	 494.6750997529861	 1.508072397707318e-07	 14.88849542685224	 6306.058300149877	 Fe hcp (Smith)
271	 0.003894840577616149	 494.6743536961076	 1.60084638537856e-07	 14.88848967761931	 6306.055381643562	 Fe hcp (Smith)
272	 0.003973124820185364	 494.6735773476134	 1.699327652098811e-07	 14.88848369494919	 6306.052344635663	 Fe hcp (Smith)
273	 0.004052982536126006	 494.672769477608	 1.803867298075922e-07	 14.88847746936347	 6306.049184314502	 Fe hcp (Smith)
274	 0.004134445350899349	 494.6719288062745	 1.91483802067979e-07	 14.88847099099897	 6306.045895673071	 Fe hcp (Smith)
275	 0.004217545526532412	 494.6710540018258	 2.032635445833121e-07	 14.88846424959197	 6306.042473501015	 Fe hcp (Smith)
276	 0.004302315973131707	 494.670143678408	 2.157679536772618e-07	 14.888457234462	 6306.038912376423	 Fe hcp (Smith)
277	 0.004388790262249488	 494.6691963939022	 2.290416091637918e-07	 14.88844993449494	 6306.035206657225	 Fe hcp (Smith)
278	 0.004477002640382051	 494.6682106476375	 2.431318333061086e-07	 14.8884423381254	 6306.031350472246	 Fe hcp (Smith)
279	 0.00456698804237596	 494.6671848780166	 2.580888594989544e-07	 14.88843443331834	 6306.027337711904	 Fe hcp (Smith)
280	 0.00465878210515082	 494.6661174600428	 2.739660113305662e-07	 14.88842620755008	 6306.023162018536	 Fe hcp (Smith)
281	 0.004752421181799461	 494.6650067027471	 2.908198926741653e-07	 14.88841764778844	 6306.018816776324	 Fe hcp (Smith)
282	 0.004847942356551855	 494.6638508465027	 3.087105895829306e-07	 14.888408740472	 6306.014295100789	 Fe hcp (Smith)
283	 0.004945383458465889	 494.6626480602505	 3.277018843131921e-07	 14.88839947148877	 6306.00958982792	 Fe hcp (Smith)
284	 0.005044783077304511	 494.6613964385876	 3.478614828692333e-07	 14.88838982615371	 6306.004693502782	 Fe hcp (Smith)
285	 0.005146180578497387	 494.6600939987538	 3.692612563157469e-07	 14.88837978918548	 6305.999598367725	 Fe hcp (Smith)
286	 0.005249616118472637	 494.6587386774943	 3.919774969366312e-07	 14.88836934468229	 6305.99429635009	 Fe hcp (Smith)
287	 0.005355130661129013	 494.657328327785	 4.16091190333297e-07	 14.88835847609661	 6305.988779049399	 Fe hcp (Smith)
288	 0.005462765993179787	 494.6558607154433	 4.416883039328829e-07	 14.88834716620906	 6305.983037724081	 Fe hcp (Smith)
289	 0.005572564741975659	 494.6543335155735	 4.688600937489832e-07	 14.888335397101	 6305.977063277554	 Fe hcp (Smith)
290	 0.005684570390920508	 494.6527443089034	 4.977034293493674e-07	 14.88832315012626	 6305.970846243888	 Fe hcp (Smith)
291	 0.005798827297695342	 494.6510905779409	 5.283211394201554e-07	 14.88831040588155	 6305.964376772747	 Fe hcp (Smith)
292	 0.005915380712063133	 494.6493697029822	 5.608223784163179e-07	 14.88829714417561	 6305.957644613764	 Fe hcp (Smith)
293	 0.006034276792370722	 494.6475789579845	 5.953230152885858e-07	 14.88828334399743	 6305.950639100382	 Fe hcp (Smith)
294	 0.006155562625718564	 494.6457155062205	 6.319460470655851e-07	 14.88826898348273	 6305.94334913283	 Fe hcp (Smith)
295	 0.006279286244766554	 494.6437763958148	 6.708220367827835e-07	 14.88825403987951	 6305.935763160648	 Fe hcp (Smith)
296	 0.006405496648406146	 494.6417585550431	 7.120895794094348e-07	 14.88823848951183	 6305.927869164278	 Fe hcp (Smith)
297	 0.006534243819848549	 494.6396587874893	 7.558957955024129e-07	 14.88822230774242	 6305.919654636091	 Fe hcp (Smith)
298	 0.006665578747149447	 494.6374737669727	 8.023968558838724e-07	 14.88820546893361	 6305.911106560524	 Fe hcp (Smith)
299	 0.006799553442918962	 494.6352000322881	 8.517585381819081e-07	 14.88818794640669	 6305.902211393476	 Fe hcp (Smith)
300	 0.00693622096585336	 494.6328339817105	 9.0415681812534e-07	 14.88816971239955	 6305.892955040784	 Fe hcp (Smith)
301	 0.007075635440677127	 494.6303718673099	 9.597784964583992e-07	 14.88815073802284	 6305.883322835946	 Fe hcp (Smith)
302	 0.007217852080310399	 494.6278097890038	 1.018821865103479e-06	 14.88813099321407	 6305.873299516831	 Fe hcp (Smith)
303	 0.007362927207025214	 494.6251436883957	 1.081497413717557e-06	 14.8881104466901	 6305.862869201533	 Fe hcp (Smith)
